0.000000000000000e+000	0.000000e+000
4.330238177491241e-006	-5.673291e-010
8.660476354982481e-006	-8.083429e-010
1.299071453247372e-005	-7.230416e-010
1.732095270996496e-005	-3.114250e-010
2.165119088745620e-005	4.265068e-010
2.598142906494745e-005	1.490754e-009
3.031166724243867e-005	2.881316e-009
3.278044869567834e-005	8.111390e-009
3.402129712025081e-005	1.356813e-008
3.536407484181300e-005	2.362233e-008
3.663441674470635e-005	3.993500e-008
3.796308817265795e-005	6.910528e-008
3.924659042265158e-005	1.174273e-007
4.056500148091791e-005	2.023504e-007
4.185605957659723e-005	3.448660e-007
4.316826979563698e-005	5.927330e-007
4.446406798224116e-005	1.011947e-006
4.577283573518211e-005	1.736353e-006
4.707197975415999e-005	2.966898e-006
4.837945750700526e-005	5.083756e-006
4.968194305443489e-005	8.685553e-006
5.099088362937021e-005	1.485426e-005
5.229920655281245e-005	2.533037e-005
5.361556513332375e-005	4.313874e-005
5.493858586245468e-005	7.310903e-005
5.627856578368348e-005	1.231858e-004
5.764323998874230e-005	2.053818e-004
5.905374301992582e-005	3.375359e-004
6.054040646624679e-005	5.438072e-004
6.216185346601527e-005	8.549407e-004
6.401398476482063e-005	1.304312e-003
6.632159536552135e-005	1.934188e-003
6.964505850814942e-005	2.793767e-003
7.533764802874900e-005	3.936722e-003
8.137955129643967e-005	4.697913e-003
8.836842101667922e-005	5.154239e-003
9.712661928699729e-005	5.444410e-003
1.106275436301445e-004	5.712974e-003
2.707328221343483e-004	8.200199e-003
6.490227832820099e-004	1.393800e-002
1.039647783282010e-003	1.964508e-002
1.430272783282010e-003	2.504231e-002
1.820897783282010e-003	3.004805e-002
2.211522783282010e-003	3.458657e-002
2.602147783282010e-003	3.858933e-002
2.992772783282011e-003	4.199593e-002
3.383397783282011e-003	4.475501e-002
3.774022783282011e-003	4.682497e-002
4.164647783282012e-003	4.817463e-002
4.555272783282012e-003	4.878365e-002
4.945897783282013e-003	4.864288e-002
5.336522783282013e-003	4.775447e-002
5.727147783282013e-003	4.613184e-002
6.117772783282014e-003	4.379947e-002
6.508397783282014e-003	4.079261e-002
6.899022783282014e-003	3.715666e-002
7.289647783282015e-003	3.294664e-002
7.680272783282015e-003	2.822636e-002
8.070897783282014e-003	2.306765e-002
8.461522783282013e-003	1.754978e-002
8.852147783282012e-003	1.175993e-002
9.047460283282011e-003	8.793944e-003
9.242772783282010e-003	5.804725e-003
9.438085283282010e-003	2.887842e-003
9.633397783282009e-003	6.637340e-004
9.779375290809377e-003	3.050022e-005
9.918835882034511e-003	2.066420e-011
1.004353551533649e-002	-1.447360e-012
1.016282293745718e-002	-2.421190e-012
1.028925807791004e-002	-3.551504e-012
1.041471517455458e-002	-4.736260e-012
1.054213663213082e-002	-5.980477e-012
1.066707018120216e-002	-7.223258e-012
1.079354140512619e-002	-8.492100e-012
1.091872323531410e-002	-9.749600e-012
1.104512853292059e-002	-1.101425e-011
1.117054486983307e-002	-1.225870e-011
1.129677734423252e-002	-1.349671e-011
1.142230437442416e-002	-1.470992e-011
1.154842481819117e-002	-1.590799e-011
1.167404786521404e-002	-1.707799e-011
1.180009188991537e-002	-1.822618e-011
1.192578030298724e-002	-1.934336e-011
1.205176811731201e-002	-2.043341e-011
1.217750310184847e-002	-2.148969e-011
1.230345127139667e-002	-2.251437e-011
1.242921936304560e-002	-2.350258e-011
1.255513897193918e-002	-2.445533e-011
1.268093013885524e-002	-2.536899e-011
1.280682874701615e-002	-2.624383e-011
1.293263532366885e-002	-2.707706e-011
1.305851742416811e-002	-2.786851e-011
1.318433258934213e-002	-2.861601e-011
1.331019933370070e-002	-2.931912e-011
1.343601516236059e-002	-2.997616e-011
1.356186275529171e-002	-3.058654e-011
1.368766668200524e-002	-3.114895e-011
1.393924962455733e-002	-3.212700e-011
1.431629122001262e-002	-3.321578e-011
1.469210295468999e-002	-3.383805e-011
1.506972445752428e-002	-3.398597e-011
1.538756469074453e-002	-3.373049e-011
1.577818969074453e-002	-3.296795e-011
1.616881469074453e-002	-3.171365e-011
1.655943969074453e-002	-2.998249e-011
1.695006469074453e-002	-2.780052e-011
1.734068969074452e-002	-2.520055e-011
1.773131469074452e-002	-2.222170e-011
1.812193969074452e-002	-1.890876e-011
1.851256469074452e-002	-1.531156e-011
1.890318969074452e-002	-1.148422e-011
1.929381469074452e-002	-7.484294e-012
1.968443969074452e-002	-3.371946e-012
2.000107809791654e-002	5.975601e-011
2.002368156132726e-002	2.261180e-009
2.003221165389377e-002	1.188240e-008
2.003566441896202e-002	3.062172e-008
2.003744822440367e-002	5.704332e-008
2.003875866262331e-002	9.571829e-008
2.004001184463954e-002	1.613522e-007
2.004138132286176e-002	2.838795e-007
2.004266158001742e-002	4.816158e-007
2.004400459692974e-002	8.377559e-007
2.004529187478833e-002	1.424885e-006
2.004661725999287e-002	2.460378e-006
2.004791005302346e-002	4.191565e-006
2.004922702603714e-002	7.205207e-006
2.005052585838248e-002	1.228027e-005
2.005184156200335e-002	2.102534e-005
2.005314983411430e-002	3.575800e-005
2.005447429454384e-002	6.082152e-005
2.005580424271185e-002	1.026015e-004
2.005716124635720e-002	1.719513e-004
2.005855083143641e-002	2.839885e-004
2.006000754302505e-002	4.613323e-004
2.006157150241789e-002	7.315790e-004
2.006332662248733e-002	1.128233e-003
2.006543807123384e-002	1.690040e-003
2.006828993594863e-002	2.455825e-003
2.007341320145795e-002	3.596467e-003
2.007957585092286e-002	4.514092e-003
2.008600904125312e-002	5.035464e-003
2.009419741585840e-002	5.365056e-003
2.010563470006176e-002	5.624262e-003
2.012515197440637e-002	5.950386e-003
2.038311161675315e-002	9.921354e-003
2.077373661675315e-002	1.578861e-002
2.116436161675315e-002	2.140591e-002
2.155498661675315e-002	2.668678e-002
2.194561161675315e-002	3.155125e-002
2.233623661675315e-002	3.592579e-002
2.272686161675315e-002	3.974437e-002
2.311748661675315e-002	4.294937e-002
2.350811161675314e-002	4.549247e-002
2.389873661675314e-002	4.733534e-002
2.428936161675314e-002	4.845022e-002
2.467998661675314e-002	4.882031e-002
2.507061161675314e-002	4.844007e-002
2.546123661675314e-002	4.731525e-002
2.585186161675314e-002	4.546284e-002
2.624248661675313e-002	4.291081e-002
2.663311161675313e-002	3.969768e-002
2.702373661675313e-002	3.587204e-002
2.741436161675313e-002	3.149178e-002
2.780498661675313e-002	2.662335e-002
2.819561161675313e-002	2.134101e-002
2.858623661675313e-002	1.572638e-002
2.897686161675312e-002	9.870036e-003
2.917217411675312e-002	6.886248e-003
2.936748661675312e-002	3.907531e-003
2.956279911675312e-002	1.453918e-003
2.975811161675312e-002	2.052230e-004
2.990311366488481e-002	8.509856e-011
3.005837080275026e-002	-1.598565e-012
3.015747997587846e-002	-2.381987e-012
3.027106586552726e-002	-3.391743e-012
3.039611973687923e-002	-4.564343e-012
3.052721633680445e-002	-5.837827e-012
3.065291014279836e-002	-7.084589e-012
3.077924839861704e-002	-8.350439e-012
3.090380186457951e-002	-9.601199e-012
3.103036659919779e-002	-1.086792e-011
3.115569986194993e-002	-1.211269e-011
3.128211004819410e-002	-1.335414e-011
3.140751249144149e-002	-1.456827e-011
3.153372149974767e-002	-1.576968e-011
3.165925858486616e-002	-1.694167e-011
3.178537558532073e-002	-1.809361e-011
3.191100550287110e-002	-1.921360e-011
3.203704377350895e-002	-2.030766e-011
3.216273596518232e-002	-2.136736e-011
3.228872000271087e-002	-2.239632e-011
3.241445790754351e-002	-2.338847e-011
3.254040316946878e-002	-2.434579e-011
3.266617286854286e-002	-2.526383e-011
3.279208977588735e-002	-2.614350e-011
3.291788118536406e-002	-2.698151e-011
3.304377649614053e-002	-2.777806e-011
3.316958114455070e-002	-2.853066e-011
3.329545770758275e-002	-2.923912e-011
3.342126668216242e-002	-2.990154e-011
3.354712221544095e-002	-3.051750e-011
3.367292269969656e-002	-3.108554e-011
3.379874587304343e-002	-3.160514e-011
3.405027531526223e-002	-3.249516e-011
3.442709168106715e-002	-3.344780e-011
3.480222582262050e-002	-3.393143e-011
3.519627140141653e-002	-3.392543e-011
3.555770728740972e-002	-3.345796e-011
3.594833228740973e-002	-3.248161e-011
3.633895728740973e-002	-3.101686e-011
3.672958228740974e-002	-2.908574e-011
3.712020728740974e-002	-2.671728e-011
3.751083228740975e-002	-2.394713e-011
3.790145728740976e-002	-2.081694e-011
3.829208228740976e-002	-1.737380e-011
3.868270728740977e-002	-1.366948e-011
3.907333228740977e-002	-9.759717e-012
3.946395728740978e-002	-5.703308e-012
3.985458228740978e-002	-1.562018e-012
4.000299870856696e-002	7.545593e-012
4.002669563536927e-002	1.281069e-009
4.003042302176654e-002	3.593660e-009
4.003229360441457e-002	6.826065e-009
4.003362857716065e-002	1.151864e-008
4.003487950394496e-002	1.937143e-008
4.003624183189994e-002	3.397739e-008
4.003751544698754e-002	5.750073e-008
4.003885355730702e-002	9.985775e-008
4.004013733676858e-002	1.696773e-007
4.004146018456042e-002	2.928763e-007
4.004275067572787e-002	4.989892e-007
4.004406512176144e-002	8.583127e-007
4.004536038538546e-002	1.464846e-006
4.004667049822600e-002	2.514284e-006
4.004796951346273e-002	4.294434e-006
4.004927825801663e-002	7.357902e-006
4.005058151063114e-002	1.256234e-005
4.005189271156583e-002	2.146769e-005
4.005320407342289e-002	3.654851e-005
4.005452623400562e-002	6.209032e-005
4.005585868124001e-002	1.047882e-004
4.005721519925903e-002	1.754347e-004
4.005860790729078e-002	2.896870e-004
4.006006691958691e-002	4.700373e-004
4.006163748969668e-002	7.448144e-004
4.006340202118432e-002	1.147083e-003
4.006553382049851e-002	1.716500e-003
4.006843007268594e-002	2.490431e-003
4.007375826690190e-002	3.648560e-003
4.008051740235779e-002	4.608737e-003
4.008687194811261e-002	5.086747e-003
4.009557472618079e-002	5.404470e-003
4.010730374237276e-002	5.655508e-003
4.016915444126184e-002	6.634066e-003
4.041049107218425e-002	1.033863e-002
4.080111607218426e-002	1.619155e-002
4.119174107218426e-002	2.178798e-002
4.158236607218427e-002	2.704220e-002
4.197299107218427e-002	3.187465e-002
4.236361607218428e-002	3.621228e-002
4.275424107218429e-002	3.998963e-002
4.314486607218429e-002	4.314969e-002
4.353549107218430e-002	4.564484e-002
4.392611607218430e-002	4.743747e-002
4.431674107218431e-002	4.850055e-002
4.470736607218431e-002	4.881811e-002
4.509799107218432e-002	4.838537e-002
4.548861607218432e-002	4.720886e-002
4.587924107218433e-002	4.530638e-002
4.626986607218434e-002	4.270663e-002
4.666049107218434e-002	3.944888e-002
4.705111607218435e-002	3.558237e-002
4.744174107218435e-002	3.116563e-002
4.783236607218436e-002	2.626569e-002
4.822299107218436e-002	2.095731e-002
4.861361607218437e-002	1.532265e-002
4.900424107218437e-002	9.453174e-003
4.919955357218438e-002	6.466750e-003
4.939486607218438e-002	3.500063e-003
4.959017857218438e-002	1.093837e-003
4.975642958411310e-002	1.341365e-004
4.989417946009397e-002	2.959729e-010
5.004149736849407e-002	-1.506578e-012
5.014852383579412e-002	-2.300993e-012
5.026536090859703e-002	-3.335328e-012
5.039064754167447e-002	-4.508585e-012
5.052015779410742e-002	-5.766055e-012
5.064598158057618e-002	-7.013899e-012
5.077213354117747e-002	-8.277962e-012
5.089709966068867e-002	-9.533242e-012
5.102341820418557e-002	-1.079811e-011
5.114893133554783e-002	-1.204546e-011
5.127515431258080e-002	-1.328604e-011
5.140070814834753e-002	-1.450274e-011
5.152679497001653e-002	-1.570422e-011
5.165243805371635e-002	-1.687855e-011
5.177846491288115e-002	-1.803114e-011
5.190416966926345e-002	-1.915337e-011
5.203014437182250e-002	-2.024855e-011
5.215589020048090e-002	-2.131046e-011
5.228182900067090e-002	-2.234092e-011
5.240760501105074e-002	-2.333531e-011
5.253351806514421e-002	-2.429442e-011
5.265931491336409e-002	-2.521477e-011
5.278520892702625e-002	-2.609648e-011
5.291101968551706e-002	-2.693687e-011
5.303689873607078e-002	-2.773565e-011
5.316271720678696e-002	-2.849074e-011
5.328858227513913e-002	-2.920160e-011
5.341440120236195e-002	-2.986659e-011
5.354024872800632e-002	-3.048508e-011
5.366605655192061e-002	-3.105578e-011
5.379187441227742e-002	-3.157803e-011
5.404340672469152e-002	-3.247352e-011
5.442023491556815e-002	-3.343462e-011
5.479539585122709e-002	-3.392682e-011
5.518846873975886e-002	-3.393064e-011
5.554907129183372e-002	-3.347390e-011
5.593969629183373e-002	-3.250855e-011
5.633032129183373e-002	-3.105438e-011
5.672094629183374e-002	-2.913328e-011
5.711157129183375e-002	-2.677413e-011
5.750219629183375e-002	-2.401243e-011
5.789282129183376e-002	-2.088971e-011
5.828344629183376e-002	-1.745294e-011
5.867407129183377e-002	-1.375381e-011
5.906469629183377e-002	-9.847961e-012
5.945532129183378e-002	-5.794141e-012
5.984594629183378e-002	-1.654126e-012
5.987197352245196e-002	-3.865311e-010
5.989800075307013e-002	-5.796845e-010
5.992402798368831e-002	-5.811146e-010
5.995005521430648e-002	-3.908213e-010
5.997608244492466e-002	-8.804489e-012
6.000210967554284e-002	5.649357e-010
6.002813690616101e-002	1.330399e-009
