waveform	Ch0	
t0	2018/05/01  14:55:50.795633	
delta t	8.000000E-7	

time[0]	Ch0
2018/05/01  14:55:50.795870	-2.039807E-1
2018/05/01  14:55:50.795871	-2.034818E-1
2018/05/01  14:55:50.795872	-2.029668E-1
2018/05/01  14:55:50.795873	-2.023713E-1
2018/05/01  14:55:50.795874	-2.017919E-1
2018/05/01  14:55:50.795874	-2.012608E-1
2018/05/01  14:55:50.795875	-2.005365E-1
2018/05/01  14:55:50.795876	-1.998767E-1
2018/05/01  14:55:50.795877	-1.992329E-1
2018/05/01  14:55:50.795878	-1.985086E-1
2018/05/01  14:55:50.795878	-1.978166E-1
2018/05/01  14:55:50.795879	-1.970440E-1
2018/05/01  14:55:50.795880	-1.962876E-1
2018/05/01  14:55:50.795881	-1.955151E-1
2018/05/01  14:55:50.795882	-1.947586E-1
2018/05/01  14:55:50.795882	-1.939217E-1
2018/05/01  14:55:50.795883	-1.930043E-1
2018/05/01  14:55:50.795884	-1.921996E-1
2018/05/01  14:55:50.795885	-1.912500E-1
2018/05/01  14:55:50.795886	-1.903166E-1
2018/05/01  14:55:50.795886	-1.894153E-1
2018/05/01  14:55:50.795887	-1.884818E-1
2018/05/01  14:55:50.795888	-1.874679E-1
2018/05/01  14:55:50.795889	-1.865022E-1
2018/05/01  14:55:50.795890	-1.854239E-1
2018/05/01  14:55:50.795890	-1.844099E-1
2018/05/01  14:55:50.795891	-1.833960E-1
2018/05/01  14:55:50.795892	-1.822533E-1
2018/05/01  14:55:50.795893	-1.811267E-1
2018/05/01  14:55:50.795894	-1.799679E-1
2018/05/01  14:55:50.795894	-1.788573E-1
2018/05/01  14:55:50.795895	-1.776342E-1
2018/05/01  14:55:50.795896	-1.765076E-1
2018/05/01  14:55:50.795897	-1.752683E-1
2018/05/01  14:55:50.795898	-1.740451E-1
2018/05/01  14:55:50.795898	-1.727737E-1
2018/05/01  14:55:50.795899	-1.715344E-1
2018/05/01  14:55:50.795900	-1.701664E-1
2018/05/01  14:55:50.795901	-1.688627E-1
2018/05/01  14:55:50.795902	-1.674947E-1
2018/05/01  14:55:50.795902	-1.662232E-1
2018/05/01  14:55:50.795903	-1.648230E-1
2018/05/01  14:55:50.795904	-1.634228E-1
2018/05/01  14:55:50.795905	-1.620548E-1
2018/05/01  14:55:50.795906	-1.606063E-1
2018/05/01  14:55:50.795906	-1.591739E-1
2018/05/01  14:55:50.795907	-1.577093E-1
2018/05/01  14:55:50.795908	-1.562125E-1
2018/05/01  14:55:50.795909	-1.547318E-1
2018/05/01  14:55:50.795910	-1.532029E-1
2018/05/01  14:55:50.795910	-1.516256E-1
2018/05/01  14:55:50.795911	-1.502093E-1
2018/05/01  14:55:50.795912	-1.485516E-1
2018/05/01  14:55:50.795913	-1.469582E-1
2018/05/01  14:55:50.795914	-1.454132E-1
2018/05/01  14:55:50.795914	-1.438359E-1
2018/05/01  14:55:50.795915	-1.420655E-1
2018/05/01  14:55:50.795916	-1.405366E-1
2018/05/01  14:55:50.795917	-1.388628E-1
2018/05/01  14:55:50.795918	-1.371567E-1
2018/05/01  14:55:50.795918	-1.354990E-1
2018/05/01  14:55:50.795919	-1.338252E-1
2018/05/01  14:55:50.795920	-1.319904E-1
2018/05/01  14:55:50.795921	-1.304293E-1
2018/05/01  14:55:50.795922	-1.285141E-1
2018/05/01  14:55:50.795922	-1.267920E-1
2018/05/01  14:55:50.795923	-1.250377E-1
2018/05/01  14:55:50.795924	-1.232834E-1
2018/05/01  14:55:50.795925	-1.214808E-1
2018/05/01  14:55:50.795926	-1.197587E-1
2018/05/01  14:55:50.795926	-1.178435E-1
2018/05/01  14:55:50.795927	-1.160892E-1
2018/05/01  14:55:50.795928	-1.141579E-1
2018/05/01  14:55:50.795929	-1.123553E-1
2018/05/01  14:55:50.795930	-1.104401E-1
2018/05/01  14:55:50.795930	-1.085731E-1
2018/05/01  14:55:50.795931	-1.067384E-1
2018/05/01  14:55:50.795932	-1.049036E-1
2018/05/01  14:55:50.795933	-1.029401E-1
2018/05/01  14:55:50.795934	-1.010570E-1
2018/05/01  14:55:50.795934	-9.912572E-2
2018/05/01  14:55:50.795935	-9.719440E-2
2018/05/01  14:55:50.795936	-9.531135E-2
2018/05/01  14:55:50.795937	-9.323518E-2
2018/05/01  14:55:50.795938	-9.135214E-2
2018/05/01  14:55:50.795938	-8.937253E-2
2018/05/01  14:55:50.795939	-8.740901E-2
2018/05/01  14:55:50.795940	-8.538112E-2
2018/05/01  14:55:50.795941	-8.343370E-2
2018/05/01  14:55:50.795942	-8.147019E-2
2018/05/01  14:55:50.795942	-7.947449E-2
2018/05/01  14:55:50.795943	-7.754316E-2
2018/05/01  14:55:50.795944	-7.546698E-2
2018/05/01  14:55:50.795945	-7.339081E-2
