333920	-1.710918E-1
333922	-1.736673E-1
333924	-1.723796E-1
333926	-1.759208E-1
333928	-1.755988E-1
333930	-1.730234E-1
333932	-1.707699E-1
333934	-1.710918E-1
333936	-1.733453E-1
333938	-1.733453E-1
333940	-1.733453E-1
333942	-1.704480E-1
333944	-1.694822E-1
333946	-1.640094E-1
333948	-1.643313E-1
333950	-1.656191E-1
333952	-1.643313E-1
333954	-1.704480E-1
333956	-1.656191E-1
333958	-1.669068E-1
333960	-1.665848E-1
333962	-1.582147E-1
333964	-1.575708E-1
333966	-1.604682E-1
333968	-1.601463E-1
333970	-1.627217E-1
333972	-1.617559E-1
333974	-1.604682E-1
333976	-1.598243E-1
333978	-1.611121E-1
333980	-1.665848E-1
333982	-1.640094E-1
333984	-1.614340E-1
333986	-1.627217E-1
333988	-1.617559E-1
333990	-1.620778E-1
333992	-1.598243E-1
333994	-1.575708E-1
333996	-1.617559E-1
333998	-1.607901E-1
334000	-1.595024E-1
334002	-1.614340E-1
334004	-1.598243E-1
334006	-1.588586E-1
334008	-1.601463E-1
334010	-1.588586E-1
334012	-1.578928E-1
334014	-1.566051E-1
334016	-1.553173E-1
334018	-1.546735E-1
334020	-1.607901E-1
334022	-1.595024E-1
334024	-1.546735E-1
334026	-1.591805E-1
334028	-1.614340E-1
334030	-1.582147E-1
334032	-1.623998E-1
334034	-1.620778E-1
334036	-1.611121E-1
334038	-1.572489E-1
334040	-1.601463E-1
334042	-1.601463E-1
334044	-1.588586E-1
334046	-1.537077E-1
334048	-1.562831E-1
334050	-1.562831E-1
334052	-1.556393E-1
334054	-1.572489E-1
334056	-1.566051E-1
334058	-1.553173E-1
334060	-1.485568E-1
334062	-1.553173E-1
334064	-1.466253E-1
334066	-1.530638E-1
334068	-1.524200E-1
334070	-1.488788E-1
334072	-1.537077E-1
334074	-1.495226E-1
334076	-1.527419E-1
334078	-1.508103E-1
334080	-1.524200E-1
334082	-1.527419E-1
334084	-1.504884E-1
334086	-1.504884E-1
