896645	-1.590543E-1
896647	-1.591187E-1
896649	-1.593119E-1
896651	-1.591831E-1
896653	-1.591187E-1
896655	-1.592153E-1
896657	-1.593119E-1
896659	-1.590543E-1
896661	-1.590543E-1
896663	-1.591509E-1
896665	-1.592475E-1
896667	-1.591831E-1
896669	-1.590865E-1
896671	-1.591187E-1
896673	-1.591509E-1
896675	-1.591187E-1
896677	-1.589577E-1
896679	-1.592153E-1
896681	-1.591187E-1
896683	-1.591187E-1
896685	-1.590221E-1
896687	-1.591187E-1
896689	-1.592475E-1
896691	-1.591831E-1
896693	-1.589899E-1
896695	-1.590865E-1
896697	-1.592475E-1
896699	-1.591509E-1
896701	-1.590221E-1
896703	-1.591187E-1
896705	-1.593441E-1
896707	-1.590865E-1
896709	-1.589899E-1
896711	-1.591831E-1
896713	-1.592475E-1
896715	-1.591831E-1
896717	-1.590221E-1
896719	-1.591831E-1
896721	-1.591831E-1
896723	-1.591187E-1
896725	-1.590221E-1
896727	-1.591187E-1
896729	-1.592153E-1
896731	-1.590543E-1
896733	-1.590221E-1
896735	-1.592797E-1
896737	-1.591831E-1
896739	-1.591187E-1
896741	-1.590221E-1
896743	-1.590865E-1
896745	-1.593119E-1
896747	-1.591831E-1
896749	-1.590221E-1
896751	-1.590865E-1
896753	-1.591831E-1
896755	-1.591187E-1
896757	-1.590221E-1
896759	-1.590543E-1
896761	-1.592153E-1
896763	-1.590865E-1
896765	-1.589577E-1
896767	-1.591187E-1
896769	-1.592475E-1
896771	-1.591187E-1
896773	-1.589255E-1
896775	-1.591187E-1
896777	-1.592153E-1
896779	-1.591187E-1
896781	-1.590543E-1
896783	-1.592153E-1
896785	-1.592153E-1
896787	-1.591187E-1
896789	-1.591187E-1
896791	-1.591187E-1
896793	-1.592153E-1
896795	-1.590543E-1
896797	-1.589899E-1
896799	-1.592475E-1
896801	-1.592475E-1
896803	-1.591831E-1
896805	-1.590221E-1
896807	-1.591187E-1
896809	-1.592153E-1
896811	-1.591187E-1
896813	-1.591187E-1
896815	-1.591187E-1
896817	-1.592475E-1
896819	-1.591509E-1
896821	-1.590543E-1
896823	-1.591509E-1
896825	-1.592475E-1
896827	-1.591509E-1
896829	-1.590221E-1
896831	-1.591831E-1
896833	-1.592475E-1
896835	-1.591187E-1
896837	-1.589577E-1
896839	-1.590543E-1
896841	-1.592475E-1
896843	-1.591509E-1
896845	-1.590543E-1
896847	-1.590865E-1
896849	-1.591831E-1
896851	-1.591187E-1
896853	-1.590221E-1
896855	-1.591187E-1
896857	-1.592475E-1
896859	-1.592153E-1
896861	-1.591509E-1
896863	-1.591509E-1
896865	-1.593119E-1
896867	-1.592797E-1
896869	-1.590543E-1
896871	-1.591509E-1
896873	-1.591831E-1
896875	-1.591509E-1
896877	-1.590865E-1
896879	-1.591187E-1
896881	-1.592153E-1
896883	-1.592475E-1
896885	-1.590221E-1
896887	-1.590865E-1
896889	-1.592153E-1
896891	-1.591187E-1
896893	-1.589899E-1
896895	-1.591509E-1
896897	-1.592475E-1
896899	-1.590543E-1
896901	-1.591187E-1
896903	-1.591187E-1
896905	-1.592475E-1
896907	-1.591187E-1
896909	-1.590221E-1
896911	-1.591187E-1
896913	-1.592153E-1
896915	-1.591187E-1
896917	-1.591187E-1
896919	-1.590865E-1
896921	-1.592153E-1
896923	-1.591509E-1
896925	-1.590543E-1
896927	-1.592153E-1
896929	-1.591831E-1
896931	-1.591187E-1
896933	-1.590543E-1
896935	-1.591187E-1
896937	-1.593441E-1
896939	-1.591509E-1
896941	-1.589899E-1
896943	-1.591831E-1
896945	-1.592153E-1
896947	-1.591509E-1
896949	-1.590543E-1
896951	-1.591187E-1
896953	-1.593441E-1
896955	-1.591187E-1
896957	-1.590221E-1
896959	-1.591187E-1
896961	-1.592797E-1
896963	-1.591187E-1
896965	-1.590221E-1
896967	-1.591509E-1
896969	-1.592153E-1
896971	-1.591187E-1
896973	-1.590221E-1
896975	-1.591831E-1
896977	-1.591509E-1
896979	-1.591509E-1
896981	-1.589899E-1
896983	-1.592153E-1
896985	-1.592153E-1
896987	-1.591509E-1
896989	-1.590865E-1
896991	-1.590865E-1
896993	-1.592475E-1
896995	-1.591831E-1
896997	-1.590865E-1
896999	-1.591509E-1
897001	-1.592475E-1
897003	-1.591509E-1
897005	-1.590865E-1
897007	-1.592475E-1
897009	-1.592475E-1
897011	-1.591509E-1
897013	-1.590543E-1
897015	-1.591509E-1
897017	-1.592797E-1
897019	-1.590865E-1
897021	-1.590221E-1
897023	-1.592797E-1
897025	-1.591509E-1
897027	-1.592153E-1
897029	-1.590221E-1
897031	-1.592153E-1
897033	-1.592797E-1
897035	-1.592475E-1
897037	-1.590865E-1
897039	-1.590865E-1
897041	-1.592475E-1
897043	-1.591187E-1
897045	-1.590221E-1
897047	-1.590865E-1
897049	-1.592475E-1
897051	-1.591831E-1
897053	-1.590543E-1
